ticker,name,market,country,product_type,asset_class,sector_industry,blue_chips,market_bm,ind_bm,notion_page_id,updated_at
BKSY,블랙스카이 테크놀로지,NYSE,미국,개별기업주식,글로벌성장주,Industrials / Specialty Business Services,[],,,3b2f59db-db5b-809a-ba4b-f4b503d01b85,2026-08-26T22:19:48.961638
CIEN,시에나,NYSE,미국,개별기업주식,글로벌성장주,Technology / Communication Equipment,"[""S&P 500""]",,,344f59db-db5b-804b-9254-cce1f5934311,2026-08-26T22:19:48.961638
CLS,셀레스티카,NYSE,미국,개별기업주식,글로벌성장주,Technology / 전자부품·소재,[],,,34cf59db-db5b-80b6-bda1-e14a93daa021,2026-08-26T22:19:48.961638
COHR,코히어런트,NYSE,미국,개별기업주식,글로벌성장주,Technology / Scientific & Technical Instruments,"[""S&P 500""]",,,2f0f59db-db5b-8166-baa4-f16ca15f49d2,2026-08-26T22:19:48.961638
CRCL,서클 인터넷 그룹,NYSE,미국,개별기업주식,글로벌성장주,Financial Services / Capital Markets,[],,,2f0f59db-db5b-8111-8354-c66395db63c6,2026-08-26T22:19:48.961638
DELL,델 테크놀로지스,NYSE,미국,개별기업주식,글로벌성장주,Technology / Computer Hardware,"[""S&P 500""]",,,3bdf59db-db5b-804a-ae07-f18f87792792,2026-08-26T22:19:48.961638
DLR,디지털 리얼티 트러스트,NYSE,미국,개별기업주식,글로벌성장주,Real Estate / REIT - Specialty,"[""S&P 500""]",,,38ff59db-db5b-8000-b5a0-c8a0c1b2e515,2026-08-26T22:19:48.961638
FIX,컴포트 시스템스 USA,NYSE,미국,개별기업주식,글로벌성장주,Industrials / Engineering & Construction,"[""S&P 500""]",,,310f59db-db5b-804e-b501-d7719048d6bd,2026-08-26T22:19:48.961638
FN,패브리넷,NYSE,미국,개별기업주식,글로벌성장주,Technology / 전자부품·소재,[],,,344f59db-db5b-8019-bd5f-f96cc15476ff,2026-08-26T22:19:48.961638
GEV,GE베르노바,NYSE,미국,개별기업주식,글로벌성장주,Industrials / 로봇·자동화,"[""S&P 500""]",,,2f0f59db-db5b-811c-9375-eb950c7b54f8,2026-08-26T22:19:48.961638
GLW,코닝,NYSE,미국,개별기업주식,글로벌성장주,Technology / 전자부품·소재,"[""S&P 500""]",,,2f6f59db-db5b-807a-a49d-e581a2520b23,2026-08-26T22:19:48.961638
NOK,노키아(ADR),NYSE,미국,개별기업주식,글로벌성장주,Technology / Communication Equipment,[],,,344f59db-db5b-8080-ba0e-f7688d830a75,2026-08-26T22:19:48.961638
ORCL,오라클,NYSE,미국,개별기업주식,글로벌성장주,Technology / 클라우드소프트웨어,"[""S&P 500""]",,,3bdf59db-db5b-809e-875b-d467f13a9ddf,2026-08-26T22:19:48.961638
PL,플래닛 랩스,NYSE,미국,개별기업주식,글로벌성장주,Industrials / 우주항공방산,[],,,2f0f59db-db5b-8118-887e-cbae2ad50607,2026-08-26T22:19:48.961638
RDW,레드와이어,NYSE,미국,개별기업주식,글로벌성장주,Industrials / 우주항공방산,[],,,349f59db-db5b-80a5-bb1d-ee90c6fca061,2026-08-26T22:19:48.961638
VRT,버티브 홀딩스,NYSE,미국,개별기업주식,글로벌성장주,Industrials / 전력기기·자동화,"[""S&P 500""]",,,2f0f59db-db5b-81b2-82ec-c21b829f61e0,2026-08-26T22:19:48.961638
VST,비스트라 에너지,NYSE,미국,개별기업주식,글로벌성장주,Utilities / Utilities - Independent Power Producers,"[""S&P 500""]",,,38ff59db-db5b-8040-a3f4-e963e497f6e4,2026-08-26T22:19:48.961638
285A.T,키옥시아,TSE,일본,개별기업주식,글로벌성장주,IT / AI반도체,[],,,34cf59db-db5b-8048-9328-c427c2cc98f5,2026-08-26T22:19:48.961638
3436.T,섬코,TSE,일본,개별기업주식,글로벌성장주,Technology / 반도체소부장,[],,,35ff59db-db5b-80c2-8d7b-f1ac63943b4d,2026-08-26T22:19:48.961638
4062.T,이비덴,TSE,일본,개별기업주식,글로벌성장주,IT / 전자부품·소재,[],,,34cf59db-db5b-802d-8def-fdc55bdd3d40,2026-08-26T22:19:48.961638
5803.T,후지쿠라,TSE,일본,개별기업주식,글로벌성장주,Industrials / Conglomerates,[],,,35cf59db-db5b-8018-99a2-c0a0aaf57922,2026-08-26T22:19:48.961638
6525.T,고쿠사이일렉트릭,TSE,일본,개별기업주식,글로벌성장주,IT / 반도체소부장,[],,,3bcf59db-db5b-809c-adb8-c08a59a8f6a3,2026-08-26T22:19:48.961638
6656.T,인스펙,TSE,일본,개별기업주식,글로벌성장주,IT / 반도체소부장,[],,,38af59db-db5b-80e1-af25-fc9259ef3705,2026-08-26T22:19:48.961638
6758.T,소니,TSE,일본,개별기업주식,글로벌성장주,IT / 빅테크디바이스,[],,,38ff59db-db5b-80a5-ad51-e249d4ad543d,2026-08-26T22:19:48.961638
6857.T,아드반테스트,TSE,일본,개별기업주식,글로벌성장주,IT / 반도체소부장,[],,,34cf59db-db5b-803d-be53-d0f7d0780025,2026-08-26T22:19:48.961638
6871.T,일본마이크로닉스,TSE,일본,개별기업주식,글로벌성장주,IT / 반도체소부장,[],,,38af59db-db5b-8047-a893-e69a57371a5b,2026-08-26T22:19:48.961638
6920.T,레이저텍,TSE,일본,개별기업주식,글로벌성장주,IT / 반도체소부장,[],,,34cf59db-db5b-80ca-8b76-ffe54face880,2026-08-26T22:19:48.961638
6954.T,화낙,TSE,일본,개별기업주식,글로벌성장주,산업재 / 로봇·자동화,[],,,38ff59db-db5b-809c-821f-f5897f284be3,2026-08-26T22:19:48.961638
6981.T,무라타 제작,TSE,일본,개별기업주식,글로벌성장주,IT / 전자부품·소재,[],,,35ff59db-db5b-800b-9765-dbc0413d5c49,2026-08-26T22:19:48.961638
8035.T,도쿄일렉트론,TSE,일본,개별기업주식,글로벌성장주,IT / 반도체소부장,[],,,34cf59db-db5b-80fb-bf02-c2b30dcaaf83,2026-08-26T22:19:48.961638
